ime,spol,leto_rojstva,leto_smrti,nominacija,oskar,stevilo,prvi_film
Janet Suzman,F,1939,~,Glavna,True,0,Nicholas and Alexandra
Janet Suzman,F,1939,~,Stranska,False,0,Nicholas and Alexandra
Janet Suzman,F,1939,~,Stranska,True,0,Nicholas and Alexandra
Hilary Swank,F,1974,~,Glavna,False,0,Boys Don't Cry [w 36]
Hilary Swank,F,1974,~,Glavna,True,2,Boys Don't Cry [w 36]
Hilary Swank,F,1974,~,Stranska,False,0,Boys Don't Cry [w 36]
Hilary Swank,F,1974,~,Stranska,True,0,Boys Don't Cry [w 36]
Gloria Swanson,F,1899,1983,Glavna,False,3,Sadie Thompson
Gloria Swanson,F,1899,1983,Glavna,True,0,Sadie Thompson
Gloria Swanson,F,1899,1983,Stranska,False,0,Sadie Thompson
Gloria Swanson,F,1899,1983,Stranska,True,0,Sadie Thompson
Tilda Swinton,F,1960,~,Glavna,False,0,Michael Clayton
Tilda Swinton,F,1960,~,Glavna,True,0,Michael Clayton
Tilda Swinton,F,1960,~,Stranska,False,0,Michael Clayton
Tilda Swinton,F,1960,~,Stranska,True,1,Michael Clayton
Russ Tamblyn,M,1934,~,Glavna,False,0,Peyton Place
Russ Tamblyn,M,1934,~,Glavna,True,0,Peyton Place
Russ Tamblyn,M,1934,~,Stranska,False,1,Peyton Place
Russ Tamblyn,M,1934,~,Stranska,True,0,Peyton Place
Akim Tamiroff,M,1899,1972,Glavna,False,0,"General Died at Dawn, The"
Akim Tamiroff,M,1899,1972,Glavna,True,0,"General Died at Dawn, The"
Akim Tamiroff,M,1899,1972,Stranska,False,2,"General Died at Dawn, The"
Akim Tamiroff,M,1899,1972,Stranska,True,0,"General Died at Dawn, The"
Jessica Tandy,F,1909,1994,Glavna,False,0,Driving Miss Daisy
Jessica Tandy,F,1909,1994,Glavna,True,1,Driving Miss Daisy
Jessica Tandy,F,1909,1994,Stranska,False,1,Driving Miss Daisy
Jessica Tandy,F,1909,1994,Stranska,True,0,Driving Miss Daisy
Elizabeth Taylor,F,1932,2011,Glavna,False,3,BUtterfield 8 [w 37]
Elizabeth Taylor,F,1932,2011,Glavna,True,2,BUtterfield 8 [w 37]
Elizabeth Taylor,F,1932,2011,Stranska,False,0,BUtterfield 8 [w 37]
Elizabeth Taylor,F,1932,2011,Stranska,True,0,BUtterfield 8 [w 37]
Charlize Theron,F,1975,~,Glavna,False,2,Monster
Charlize Theron,F,1975,~,Glavna,True,1,Monster
Charlize Theron,F,1975,~,Stranska,False,0,Monster
Charlize Theron,F,1975,~,Stranska,True,0,Monster
Emma Thompson,F,1959,~,Glavna,False,2,Howards End [n 10]
Emma Thompson,F,1959,~,Glavna,True,1,Howards End [n 10]
Emma Thompson,F,1959,~,Stranska,False,1,Howards End [n 10]
Emma Thompson,F,1959,~,Stranska,True,0,Howards End [n 10]
Billy Bob Thornton,M,1955,~,Glavna,False,1,Sling Blade
Billy Bob Thornton,M,1955,~,Glavna,True,0,Sling Blade
Billy Bob Thornton,M,1955,~,Stranska,False,1,Sling Blade
Billy Bob Thornton,M,1955,~,Stranska,True,0,Sling Blade
Uma Thurman,F,1970,~,Glavna,False,0,Pulp Fiction
Uma Thurman,F,1970,~,Glavna,True,0,Pulp Fiction
Uma Thurman,F,1970,~,Stranska,False,1,Pulp Fiction
Uma Thurman,F,1970,~,Stranska,True,0,Pulp Fiction
Lawrence Tibbett,M,1896,1960,Glavna,False,1,"Rogue Song, The"
Lawrence Tibbett,M,1896,1960,Glavna,True,0,"Rogue Song, The"
Lawrence Tibbett,M,1896,1960,Stranska,False,0,"Rogue Song, The"
Lawrence Tibbett,M,1896,1960,Stranska,True,0,"Rogue Song, The"
Gene Tierney,F,1920,1991,Glavna,False,1,Leave Her to Heaven
Gene Tierney,F,1920,1991,Glavna,True,0,Leave Her to Heaven
Gene Tierney,F,1920,1991,Stranska,False,0,Leave Her to Heaven
Gene Tierney,F,1920,1991,Stranska,True,0,Leave Her to Heaven
Jennifer Tilly,F,1958,~,Glavna,False,0,Bullets over Broadway
Jennifer Tilly,F,1958,~,Glavna,True,0,Bullets over Broadway
Jennifer Tilly,F,1958,~,Stranska,False,1,Bullets over Broadway
Jennifer Tilly,F,1958,~,Stranska,True,0,Bullets over Broadway
Meg Tilly,F,1960,~,Glavna,False,0,Agnes of God
Meg Tilly,F,1960,~,Glavna,True,0,Agnes of God
Meg Tilly,F,1960,~,Stranska,False,1,Agnes of God
Meg Tilly,F,1960,~,Stranska,True,0,Agnes of God
Richard Todd,M,1919,2009,Glavna,False,1,"Hasty Heart, The"
Richard Todd,M,1919,2009,Glavna,True,0,"Hasty Heart, The"
Richard Todd,M,1919,2009,Stranska,False,0,"Hasty Heart, The"
Richard Todd,M,1919,2009,Stranska,True,0,"Hasty Heart, The"
Marisa Tomei,F,1964,~,Glavna,False,0,My Cousin Vinny
Marisa Tomei,F,1964,~,Glavna,True,0,My Cousin Vinny
Marisa Tomei,F,1964,~,Stranska,False,2,My Cousin Vinny
Marisa Tomei,F,1964,~,Stranska,True,1,My Cousin Vinny
Lily Tomlin,F,1939,~,Glavna,False,0,Nashville
Lily Tomlin,F,1939,~,Glavna,True,0,Nashville
Lily Tomlin,F,1939,~,Stranska,False,1,Nashville
Lily Tomlin,F,1939,~,Stranska,True,0,Nashville
Franchot Tone,M,1905,1968,Glavna,False,1,Mutiny on the Bounty
Franchot Tone,M,1905,1968,Glavna,True,0,Mutiny on the Bounty
Franchot Tone,M,1905,1968,Stranska,False,0,Mutiny on the Bounty
Franchot Tone,M,1905,1968,Stranska,True,0,Mutiny on the Bounty
Topol,M,1935,2023,Glavna,False,1,Fiddler on the Roof
Topol,M,1935,2023,Glavna,True,0,Fiddler on the Roof
Topol,M,1935,2023,Stranska,False,0,Fiddler on the Roof
Topol,M,1935,2023,Stranska,True,0,Fiddler on the Roof
Rip Torn,M,1931,2019,Glavna,False,0,Cross Creek
Rip Torn,M,1931,2019,Glavna,True,0,Cross Creek
Rip Torn,M,1931,2019,Stranska,False,1,Cross Creek
Rip Torn,M,1931,2019,Stranska,True,0,Cross Creek
Lee Tracy,M,1898,1968,Glavna,False,0,"Best Man, The"
Lee Tracy,M,1898,1968,Glavna,True,0,"Best Man, The"
Lee Tracy,M,1898,1968,Stranska,False,1,"Best Man, The"
Lee Tracy,M,1898,1968,Stranska,True,0,"Best Man, The"
Spencer Tracy,M,1900,1967,Glavna,False,7,Captains Courageous [w 38]
Spencer Tracy,M,1900,1967,Glavna,True,2,Captains Courageous [w 38]
Spencer Tracy,M,1900,1967,Stranska,False,0,Captains Courageous [w 38]
Spencer Tracy,M,1900,1967,Stranska,True,0,Captains Courageous [w 38]
Henry Travers,M,1874,1965,Glavna,False,0,Mrs. Miniver
Henry Travers,M,1874,1965,Glavna,True,0,Mrs. Miniver
Henry Travers,M,1874,1965,Stranska,False,1,Mrs. Miniver
Henry Travers,M,1874,1965,Stranska,True,0,Mrs. Miniver
John Travolta,M,1954,~,Glavna,False,2,Saturday Night Fever
John Travolta,M,1954,~,Glavna,True,0,Saturday Night Fever
John Travolta,M,1954,~,Stranska,False,0,Saturday Night Fever
John Travolta,M,1954,~,Stranska,True,0,Saturday Night Fever
Claire Trevor,F,1910,2000,Glavna,False,0,Key Largo
Claire Trevor,F,1910,2000,Glavna,True,0,Key Largo
Claire Trevor,F,1910,2000,Stranska,False,2,Key Largo
Claire Trevor,F,1910,2000,Stranska,True,1,Key Largo
Massimo Troisi,M,1953,1994,Glavna,False,1,"Postman, The"
Massimo Troisi,M,1953,1994,Glavna,True,0,"Postman, The"
Massimo Troisi,M,1953,1994,Stranska,False,0,"Postman, The"
Massimo Troisi,M,1953,1994,Stranska,True,0,"Postman, The"
Stanley Tucci,M,1960,~,Glavna,False,0,"Lovely Bones, The"
Stanley Tucci,M,1960,~,Glavna,True,0,"Lovely Bones, The"
Stanley Tucci,M,1960,~,Stranska,False,1,"Lovely Bones, The"
Stanley Tucci,M,1960,~,Stranska,True,0,"Lovely Bones, The"
Tom Tully,M,1908,1982,Glavna,False,0,"Caine Mutiny, The"
Tom Tully,M,1908,1982,Glavna,True,0,"Caine Mutiny, The"
Tom Tully,M,1908,1982,Stranska,False,1,"Caine Mutiny, The"
Tom Tully,M,1908,1982,Stranska,True,0,"Caine Mutiny, The"
Kathleen Turner,F,1954,~,Glavna,False,1,Peggy Sue Got Married
Kathleen Turner,F,1954,~,Glavna,True,0,Peggy Sue Got Married
Kathleen Turner,F,1954,~,Stranska,False,0,Peggy Sue Got Married
Kathleen Turner,F,1954,~,Stranska,True,0,Peggy Sue Got Married
Lana Turner,F,1921,1995,Glavna,False,1,Peyton Place
Lana Turner,F,1921,1995,Glavna,True,0,Peyton Place
Lana Turner,F,1921,1995,Stranska,False,0,Peyton Place
Lana Turner,F,1921,1995,Stranska,True,0,Peyton Place
Susan Tyrrell,F,1945,2012,Glavna,False,0,Fat City
Susan Tyrrell,F,1945,2012,Glavna,True,0,Fat City
Susan Tyrrell,F,1945,2012,Stranska,False,1,Fat City
Susan Tyrrell,F,1945,2012,Stranska,True,0,Fat City
Cicely Tyson,F,1924,2021,Glavna,False,1,Sounder
Cicely Tyson,F,1924,2021,Glavna,True,0,Sounder
Cicely Tyson,F,1924,2021,Stranska,False,0,Sounder
Cicely Tyson,F,1924,2021,Stranska,True,0,Sounder
Liv Ullmann,F,1938,~,Glavna,False,2,"Emigrants, The"
Liv Ullmann,F,1938,~,Glavna,True,0,"Emigrants, The"
Liv Ullmann,F,1938,~,Stranska,False,0,"Emigrants, The"
Liv Ullmann,F,1938,~,Stranska,True,0,"Emigrants, The"
Miyoshi Umeki,F,1929,2007,Glavna,False,0,Sayonara
Miyoshi Umeki,F,1929,2007,Glavna,True,0,Sayonara
Miyoshi Umeki,F,1929,2007,Stranska,False,0,Sayonara
Miyoshi Umeki,F,1929,2007,Stranska,True,1,Sayonara
Mary Ure,F,1933,1975,Glavna,False,0,Sons and Lovers
Mary Ure,F,1933,1975,Glavna,True,0,Sons and Lovers
Mary Ure,F,1933,1975,Stranska,False,1,Sons and Lovers
Mary Ure,F,1933,1975,Stranska,True,0,Sons and Lovers
Peter Ustinov,M,1921,2004,Glavna,False,0,Spartacus [w 39]
Peter Ustinov,M,1921,2004,Glavna,True,0,Spartacus [w 39]
Peter Ustinov,M,1921,2004,Stranska,False,1,Spartacus [w 39]
Peter Ustinov,M,1921,2004,Stranska,True,2,Spartacus [w 39]
Brenda Vaccaro,F,1939,~,Glavna,False,0,Once Is Not Enough
Brenda Vaccaro,F,1939,~,Glavna,True,0,Once Is Not Enough
Brenda Vaccaro,F,1939,~,Stranska,False,1,Once Is Not Enough
Brenda Vaccaro,F,1939,~,Stranska,True,0,Once Is Not Enough
Jo Van Fleet,F,1915,1996,Glavna,False,0,East of Eden
Jo Van Fleet,F,1915,1996,Glavna,True,0,East of Eden
Jo Van Fleet,F,1915,1996,Stranska,False,0,East of Eden
Jo Van Fleet,F,1915,1996,Stranska,True,1,East of Eden
Diane Varsi,F,1938,1992,Glavna,False,0,Peyton Place
Diane Varsi,F,1938,1992,Glavna,True,0,Peyton Place
Diane Varsi,F,1938,1992,Stranska,False,1,Peyton Place
Diane Varsi,F,1938,1992,Stranska,True,0,Peyton Place
Robert Vaughn,M,1932,2016,Glavna,False,0,"Young Philadelphians, The"
Robert Vaughn,M,1932,2016,Glavna,True,0,"Young Philadelphians, The"
Robert Vaughn,M,1932,2016,Stranska,False,1,"Young Philadelphians, The"
Robert Vaughn,M,1932,2016,Stranska,True,0,"Young Philadelphians, The"
Alicia Vikander,F,1988,~,Glavna,False,0,"Danish Girl, The"
Alicia Vikander,F,1988,~,Glavna,True,0,"Danish Girl, The"
Alicia Vikander,F,1988,~,Stranska,False,0,"Danish Girl, The"
Alicia Vikander,F,1988,~,Stranska,True,1,"Danish Girl, The"
Jon Voight,M,1938,~,Glavna,False,2,Coming Home
Jon Voight,M,1938,~,Glavna,True,1,Coming Home
Jon Voight,M,1938,~,Stranska,False,1,Coming Home
Jon Voight,M,1938,~,Stranska,True,0,Coming Home
Max von Sydow,M,1929,2020,Glavna,False,1,Pelle the Conqueror
Max von Sydow,M,1929,2020,Glavna,True,0,Pelle the Conqueror
Max von Sydow,M,1929,2020,Stranska,False,1,Pelle the Conqueror
Max von Sydow,M,1929,2020,Stranska,True,0,Pelle the Conqueror
Mark Wahlberg,M,1971,~,Glavna,False,0,"Departed, The"
Mark Wahlberg,M,1971,~,Glavna,True,0,"Departed, The"
Mark Wahlberg,M,1971,~,Stranska,False,1,"Departed, The"
Mark Wahlberg,M,1971,~,Stranska,True,0,"Departed, The"
Christopher Walken,M,1943,~,Glavna,False,0,"Deer Hunter, The"
Christopher Walken,M,1943,~,Glavna,True,0,"Deer Hunter, The"
Christopher Walken,M,1943,~,Stranska,False,1,"Deer Hunter, The"
Christopher Walken,M,1943,~,Stranska,True,1,"Deer Hunter, The"
Quvenzhané Wallis,F,2003,~,Glavna,False,1,Beasts of the Southern Wild
Quvenzhané Wallis,F,2003,~,Glavna,True,0,Beasts of the Southern Wild
Quvenzhané Wallis,F,2003,~,Stranska,False,0,Beasts of the Southern Wild
Quvenzhané Wallis,F,2003,~,Stranska,True,0,Beasts of the Southern Wild
Julie Walters,F,1950,~,Glavna,False,1,Educating Rita
Julie Walters,F,1950,~,Glavna,True,0,Educating Rita
Julie Walters,F,1950,~,Stranska,False,1,Educating Rita
Julie Walters,F,1950,~,Stranska,True,0,Educating Rita
Christoph Waltz,M,1956,~,Glavna,False,0,Inglourious Basterds [w 40]
Christoph Waltz,M,1956,~,Glavna,True,0,Inglourious Basterds [w 40]
Christoph Waltz,M,1956,~,Stranska,False,0,Inglourious Basterds [w 40]
Christoph Waltz,M,1956,~,Stranska,True,2,Inglourious Basterds [w 40]
Jack Warden,M,1920,2006,Glavna,False,0,Shampoo
Jack Warden,M,1920,2006,Glavna,True,0,Shampoo
Jack Warden,M,1920,2006,Stranska,False,2,Shampoo
Jack Warden,M,1920,2006,Stranska,True,0,Shampoo
H. B. Warner,M,1875,1958,Glavna,False,0,Lost Horizon
H. B. Warner,M,1875,1958,Glavna,True,0,Lost Horizon
H. B. Warner,M,1875,1958,Stranska,False,1,Lost Horizon
H. B. Warner,M,1875,1958,Stranska,True,0,Lost Horizon
Lesley Ann Warren,F,1946,~,Glavna,False,0,Victor/Victoria
Lesley Ann Warren,F,1946,~,Glavna,True,0,Victor/Victoria
Lesley Ann Warren,F,1946,~,Stranska,False,1,Victor/Victoria
Lesley Ann Warren,F,1946,~,Stranska,True,0,Victor/Victoria
Denzel Washington,M,1954,~,Glavna,False,6,Glory [w 41]
Denzel Washington,M,1954,~,Glavna,True,1,Glory [w 41]
Denzel Washington,M,1954,~,Stranska,False,1,Glory [w 41]
Denzel Washington,M,1954,~,Stranska,True,1,Glory [w 41]
Ken Watanabe,M,1959,~,Glavna,False,0,"Last Samurai, The"
Ken Watanabe,M,1959,~,Glavna,True,0,"Last Samurai, The"
Ken Watanabe,M,1959,~,Stranska,False,1,"Last Samurai, The"
Ken Watanabe,M,1959,~,Stranska,True,0,"Last Samurai, The"
Ethel Waters,F,1896,1977,Glavna,False,0,Pinky
Ethel Waters,F,1896,1977,Glavna,True,0,Pinky
Ethel Waters,F,1896,1977,Stranska,False,1,Pinky
Ethel Waters,F,1896,1977,Stranska,True,0,Pinky
Sam Waterston,M,1940,~,Glavna,False,1,"Killing Fields, The"
Sam Waterston,M,1940,~,Glavna,True,0,"Killing Fields, The"
Sam Waterston,M,1940,~,Stranska,False,0,"Killing Fields, The"
Sam Waterston,M,1940,~,Stranska,True,0,"Killing Fields, The"
Emily Watson,F,1967,~,Glavna,False,2,Breaking the Waves
Emily Watson,F,1967,~,Glavna,True,0,Breaking the Waves
Emily Watson,F,1967,~,Stranska,False,0,Breaking the Waves
Emily Watson,F,1967,~,Stranska,True,0,Breaking the Waves
Lucile Watson,F,1879,1962,Glavna,False,0,Watch on the Rhine
Lucile Watson,F,1879,1962,Glavna,True,0,Watch on the Rhine
Lucile Watson,F,1879,1962,Stranska,False,1,Watch on the Rhine
Lucile Watson,F,1879,1962,Stranska,True,0,Watch on the Rhine
Naomi Watts,F,1968,~,Glavna,False,2,21 Grams
Naomi Watts,F,1968,~,Glavna,True,0,21 Grams
Naomi Watts,F,1968,~,Stranska,False,0,21 Grams
Naomi Watts,F,1968,~,Stranska,True,0,21 Grams
John Wayne,M,1907,1979,Glavna,False,1,True Grit
John Wayne,M,1907,1979,Glavna,True,1,True Grit
John Wayne,M,1907,1979,Stranska,False,0,True Grit
John Wayne,M,1907,1979,Stranska,True,0,True Grit
Jacki Weaver,F,1947,~,Glavna,False,0,Animal Kingdom
Jacki Weaver,F,1947,~,Glavna,True,0,Animal Kingdom
Jacki Weaver,F,1947,~,Stranska,False,2,Animal Kingdom
Jacki Weaver,F,1947,~,Stranska,True,0,Animal Kingdom
Sigourney Weaver,F,1949,~,Glavna,False,2,Aliens [n 11]
Sigourney Weaver,F,1949,~,Glavna,True,0,Aliens [n 11]
Sigourney Weaver,F,1949,~,Stranska,False,1,Aliens [n 11]
Sigourney Weaver,F,1949,~,Stranska,True,0,Aliens [n 11]
Clifton Webb,M,1889,1966,Glavna,False,1,Sitting Pretty
Clifton Webb,M,1889,1966,Glavna,True,0,Sitting Pretty
Clifton Webb,M,1889,1966,Stranska,False,2,Sitting Pretty
Clifton Webb,M,1889,1966,Stranska,True,0,Sitting Pretty
Rachel Weisz,F,1970 *,~,Glavna,False,0,"Constant Gardener, The"
Rachel Weisz,F,1970 *,~,Glavna,True,0,"Constant Gardener, The"
Rachel Weisz,F,1970 *,~,Stranska,False,1,"Constant Gardener, The"
Rachel Weisz,F,1970 *,~,Stranska,True,1,"Constant Gardener, The"
Tuesday Weld,F,1943,~,Glavna,False,0,Looking for Mr. Goodbar
Tuesday Weld,F,1943,~,Glavna,True,0,Looking for Mr. Goodbar
Tuesday Weld,F,1943,~,Stranska,False,1,Looking for Mr. Goodbar
Tuesday Weld,F,1943,~,Stranska,True,0,Looking for Mr. Goodbar
Orson Welles,M,1915,1985,Glavna,False,1,Citizen Kane
Orson Welles,M,1915,1985,Glavna,True,0,Citizen Kane
Orson Welles,M,1915,1985,Stranska,False,0,Citizen Kane
Orson Welles,M,1915,1985,Stranska,True,0,Citizen Kane
Oskar Werner,M,1922,1984,Glavna,False,1,Ship of Fools
Oskar Werner,M,1922,1984,Glavna,True,0,Ship of Fools
Oskar Werner,M,1922,1984,Stranska,False,0,Ship of Fools
Oskar Werner,M,1922,1984,Stranska,True,0,Ship of Fools
Forest Whitaker,M,1961,~,Glavna,False,0,"Last King of Scotland, The"
Forest Whitaker,M,1961,~,Glavna,True,1,"Last King of Scotland, The"
Forest Whitaker,M,1961,~,Stranska,False,0,"Last King of Scotland, The"
Forest Whitaker,M,1961,~,Stranska,True,0,"Last King of Scotland, The"
Stuart Whitman,M,1928,2020,Glavna,False,1,"Mark, The"
Stuart Whitman,M,1928,2020,Glavna,True,0,"Mark, The"
Stuart Whitman,M,1928,2020,Stranska,False,0,"Mark, The"
Stuart Whitman,M,1928,2020,Stranska,True,0,"Mark, The"
James Whitmore,M,1921,2009,Glavna,False,1,"Give 'em Hell, Harry!"
James Whitmore,M,1921,2009,Glavna,True,0,"Give 'em Hell, Harry!"
James Whitmore,M,1921,2009,Stranska,False,1,"Give 'em Hell, Harry!"
James Whitmore,M,1921,2009,Stranska,True,0,"Give 'em Hell, Harry!"
May Whitty,F,1865,1948,Glavna,False,0,Night Must Fall
May Whitty,F,1865,1948,Glavna,True,0,Night Must Fall
May Whitty,F,1865,1948,Stranska,False,2,Night Must Fall
May Whitty,F,1865,1948,Stranska,True,0,Night Must Fall
Richard Widmark,M,1914,2008,Glavna,False,0,Kiss of Death
Richard Widmark,M,1914,2008,Glavna,True,0,Kiss of Death
Richard Widmark,M,1914,2008,Stranska,False,1,Kiss of Death
Richard Widmark,M,1914,2008,Stranska,True,0,Kiss of Death
Dianne Wiest,F,1948,~,Glavna,False,0,Hannah and Her Sisters [w 42]
Dianne Wiest,F,1948,~,Glavna,True,0,Hannah and Her Sisters [w 42]
Dianne Wiest,F,1948,~,Stranska,False,1,Hannah and Her Sisters [w 42]
Dianne Wiest,F,1948,~,Stranska,True,2,Hannah and Her Sisters [w 42]
Jack Wild,M,1952,2006,Glavna,False,0,Oliver!
Jack Wild,M,1952,2006,Glavna,True,0,Oliver!
Jack Wild,M,1952,2006,Stranska,False,1,Oliver!
Jack Wild,M,1952,2006,Stranska,True,0,Oliver!
Cornel Wilde,M,1912,1989,Glavna,False,1,"Song to Remember, A"
Cornel Wilde,M,1912,1989,Glavna,True,0,"Song to Remember, A"
Cornel Wilde,M,1912,1989,Stranska,False,0,"Song to Remember, A"
Cornel Wilde,M,1912,1989,Stranska,True,0,"Song to Remember, A"
Gene Wilder,M,1933,2016,Glavna,False,0,"Producers, The"
Gene Wilder,M,1933,2016,Glavna,True,0,"Producers, The"
Gene Wilder,M,1933,2016,Stranska,False,1,"Producers, The"
Gene Wilder,M,1933,2016,Stranska,True,0,"Producers, The"
Tom Wilkinson,M,1948,2023,Glavna,False,1,In the Bedroom
Tom Wilkinson,M,1948,2023,Glavna,True,0,In the Bedroom
Tom Wilkinson,M,1948,2023,Stranska,False,1,In the Bedroom
Tom Wilkinson,M,1948,2023,Stranska,True,0,In the Bedroom
Cara Williams,F,1925,2021,Glavna,False,0,"Defiant Ones, The"
Cara Williams,F,1925,2021,Glavna,True,0,"Defiant Ones, The"
Cara Williams,F,1925,2021,Stranska,False,1,"Defiant Ones, The"
Cara Williams,F,1925,2021,Stranska,True,0,"Defiant Ones, The"
Michelle Williams,F,1980,~,Glavna,False,3,Blue Valentine
Michelle Williams,F,1980,~,Glavna,True,0,Blue Valentine
Michelle Williams,F,1980,~,Stranska,False,2,Blue Valentine
Michelle Williams,F,1980,~,Stranska,True,0,Blue Valentine
Robin Williams,M,1951,2014,Glavna,False,3,Good Will Hunting
Robin Williams,M,1951,2014,Glavna,True,0,Good Will Hunting
Robin Williams,M,1951,2014,Stranska,False,0,Good Will Hunting
Robin Williams,M,1951,2014,Stranska,True,1,Good Will Hunting
Chill Wills,M,1902,1978,Glavna,False,0,"Alamo, The"
Chill Wills,M,1902,1978,Glavna,True,0,"Alamo, The"
Chill Wills,M,1902,1978,Stranska,False,1,"Alamo, The"
Chill Wills,M,1902,1978,Stranska,True,0,"Alamo, The"
Paul Winfield,M,1939,2004,Glavna,False,1,Sounder
Paul Winfield,M,1939,2004,Glavna,True,0,Sounder
Paul Winfield,M,1939,2004,Stranska,False,0,Sounder
Paul Winfield,M,1939,2004,Stranska,True,0,Sounder
Oprah Winfrey,F,1954,~,Glavna,False,0,"Color Purple, The"
Oprah Winfrey,F,1954,~,Glavna,True,0,"Color Purple, The"
Oprah Winfrey,F,1954,~,Stranska,False,1,"Color Purple, The"
Oprah Winfrey,F,1954,~,Stranska,True,0,"Color Purple, The"
Debra Winger,F,1955,~,Glavna,False,3,"Officer and a Gentleman, An"
Debra Winger,F,1955,~,Glavna,True,0,"Officer and a Gentleman, An"
Debra Winger,F,1955,~,Stranska,False,0,"Officer and a Gentleman, An"
Debra Winger,F,1955,~,Stranska,True,0,"Officer and a Gentleman, An"
Mare Winningham,F,1959,~,Glavna,False,0,Georgia
Mare Winningham,F,1959,~,Glavna,True,0,Georgia
Mare Winningham,F,1959,~,Stranska,False,1,Georgia
Mare Winningham,F,1959,~,Stranska,True,0,Georgia
Kate Winslet,F,1975,~,Glavna,False,3,"Reader, The"
Kate Winslet,F,1975,~,Glavna,True,1,"Reader, The"
Kate Winslet,F,1975,~,Stranska,False,3,"Reader, The"
Kate Winslet,F,1975,~,Stranska,True,0,"Reader, The"
Shelley Winters,F,1920,2006,Glavna,False,1,"Diary of Anne Frank, The [w 43]"
Shelley Winters,F,1920,2006,Glavna,True,0,"Diary of Anne Frank, The [w 43]"
Shelley Winters,F,1920,2006,Stranska,False,1,"Diary of Anne Frank, The [w 43]"
Shelley Winters,F,1920,2006,Stranska,True,2,"Diary of Anne Frank, The [w 43]"
Reese Witherspoon,F,1976,~,Glavna,False,1,Walk the Line
Reese Witherspoon,F,1976,~,Glavna,True,1,Walk the Line
Reese Witherspoon,F,1976,~,Stranska,False,0,Walk the Line
Reese Witherspoon,F,1976,~,Stranska,True,0,Walk the Line
Natalie Wood,F,1938,1981,Glavna,False,2,Splendor in the Grass
Natalie Wood,F,1938,1981,Glavna,True,0,Splendor in the Grass
Natalie Wood,F,1938,1981,Stranska,False,1,Splendor in the Grass
Natalie Wood,F,1938,1981,Stranska,True,0,Splendor in the Grass
Peggy Wood,F,1892,1978,Glavna,False,0,"Sound of Music, The"
Peggy Wood,F,1892,1978,Glavna,True,0,"Sound of Music, The"
Peggy Wood,F,1892,1978,Stranska,False,1,"Sound of Music, The"
Peggy Wood,F,1892,1978,Stranska,True,0,"Sound of Music, The"
Alfre Woodard,F,1952,~,Glavna,False,0,Cross Creek
Alfre Woodard,F,1952,~,Glavna,True,0,Cross Creek
Alfre Woodard,F,1952,~,Stranska,False,1,Cross Creek
Alfre Woodard,F,1952,~,Stranska,True,0,Cross Creek
James Woods,M,1947,~,Glavna,False,1,Salvador
James Woods,M,1947,~,Glavna,True,0,Salvador
James Woods,M,1947,~,Stranska,False,1,Salvador
James Woods,M,1947,~,Stranska,True,0,Salvador
Joanne Woodward,F,1930,~,Glavna,False,3,"Three Faces of Eve, The"
Joanne Woodward,F,1930,~,Glavna,True,1,"Three Faces of Eve, The"
Joanne Woodward,F,1930,~,Stranska,False,0,"Three Faces of Eve, The"
Joanne Woodward,F,1930,~,Stranska,True,0,"Three Faces of Eve, The"
Monty Woolley,M,1888,1963,Glavna,False,1,"Pied Piper, The"
Monty Woolley,M,1888,1963,Glavna,True,0,"Pied Piper, The"
Monty Woolley,M,1888,1963,Stranska,False,1,"Pied Piper, The"
Monty Woolley,M,1888,1963,Stranska,True,0,"Pied Piper, The"
